customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0844,Male,0,No,No,30,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,87.64,2569.27,Yes
CUST-0845,Male,0,No,No,3,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),48.98,159.48,Yes
CUST-0846,Male,0,No,No,21,Yes,No,DSL,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),105.3,2278.5,No
CUST-0847,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,51.69,2741.85,No
CUST-0848,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,79.97,5288.82,Yes
CUST-0849,Male,1,Yes,No,38,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),46.59,1836.84,No
CUST-0850,Female,0,Yes,No,15,Yes,Yes,No,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,109.72,1598.44,No
CUST-0851,Male,1,No,No,52,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.1,4738.46,No
CUST-0852,Female,0,Yes,Yes,46,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,42.33,1839.07,No
CUST-0853,Male,0,Yes,Yes,25,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,112.88,3077.21,Yes
CUST-0854,Male,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),53.72,1231.59,No
CUST-0855,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,One year,No,Bank transfer (automatic),83.19,434.65,Yes
CUST-0856,Male,1,Yes,No,70,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),92.29,6956.19,Yes
CUST-0857,Male,1,No,Yes,47,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,20.29,1033.54,Yes
CUST-0858,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),113.9,7763.1,Yes
CUST-0859,Female,0,No,Yes,18,Yes,No,No,Yes,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),52.44,968.28,No
CUST-0860,Male,0,Yes,Yes,21,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.98,763.96,No
CUST-0861,Female,1,No,No,23,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,103.07,2331.96,Yes
CUST-0862,Male,0,No,Yes,64,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,88.29,5128.93,Yes
CUST-0863,Female,0,Yes,No,67,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),26.67,1763.24,Yes
CUST-0864,Female,0,No,No,40,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,29.7,1229.22,Yes
CUST-0865,Female,0,No,No,10,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,89.52,881.23,Yes
CUST-0866,Male,0,No,No,52,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),25.48,1423.65,No
CUST-0867,Male,0,No,No,61,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),109.72,6468.79,Yes
CUST-0868,Female,1,No,No,64,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,92.15,5464.34,Yes
CUST-0869,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),51.55,273.81,Yes
CUST-0870,Female,0,No,No,53,Yes,Yes,No,No,Yes,No internet service,No,No,No internet service,One year,No,Mailed check,54.29,2977.47,No
CUST-0871,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),68.65,3580.78,No
CUST-0872,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,54.1,2016.29,No
CUST-0873,Female,1,Yes,No,56,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.35,5289.69,Yes
CUST-0874,Male,0,No,No,59,No,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),115.47,7410.7,Yes
CUST-0875,Female,0,No,No,69,Yes,No,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,76.45,5388.29,Yes
CUST-0876,Male,1,Yes,No,59,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),62.6,3441.06,No
CUST-0877,Female,0,Yes,No,2,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,40.28,80.59,No
CUST-0878,Female,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.34,5809.9,Yes
CUST-0879,Male,0,No,No,60,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),86.56,5371.74,Yes
CUST-0880,Male,0,Yes,Yes,51,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,No,Electronic check,86.52,4714.74,No
CUST-0881,Male,0,No,No,30,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),20.7,590.0,Yes
CUST-0882,Female,0,No,No,11,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,107.91,1279.21,No
CUST-0883,Male,1,Yes,Yes,39,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,51.81,2123.89,No
CUST-0884,Female,0,No,Yes,63,Yes,No phone service,DSL,No,No,Yes,Yes,No,No internet service,Two year,No,Electronic check,92.42,6089.03,Yes
CUST-0885,Female,0,No,Yes,64,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.98,5830.12,Yes
CUST-0886,Male,0,No,No,61,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,83.06,5459.49,No
CUST-0887,Male,0,No,No,54,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.49,3190.13,Yes
CUST-0888,Female,0,Yes,No,58,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,78.84,4894.49,Yes
CUST-0889,Female,1,Yes,No,56,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,22.02,1198.83,Yes
CUST-0890,Male,0,No,No,34,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),94.19,2975.5,No
CUST-0891,Male,0,No,No,31,Yes,No phone service,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),27.96,837.7,No
CUST-0892,Male,0,Yes,No,52,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,57.68,,Yes
CUST-0893,Male,0,No,No,1,Yes,No phone service,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),28.36,28.55,Yes
CUST-0894,Male,0,Yes,No,55,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),101.71,5606.14,No
CUST-0895,Female,0,No,Yes,22,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.03,1621.46,No
CUST-0896,Female,0,No,No,40,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),87.1,3722.1,No
CUST-0897,Female,0,Yes,No,1,Yes,No,No,No,No internet service,Yes,No,No,No,One year,Yes,Mailed check,86.26,80.57,Yes
CUST-0898,Female,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.16,6396.1,Yes
CUST-0899,Male,0,Yes,No,63,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,No,Bank transfer (automatic),31.26,,No
CUST-0900,Male,0,Yes,Yes,54,No,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,83.97,4589.21,No
CUST-0901,Male,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),75.51,3224.31,No
CUST-0902,Female,0,Yes,No,21,Yes,No,DSL,No internet service,No,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),21.09,440.95,Yes
CUST-0903,Female,0,No,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),38.14,847.3,No
CUST-0904,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),44.76,1598.17,No
CUST-0905,Male,0,Yes,No,8,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,25.26,203.97,No
CUST-0906,Female,0,No,Yes,62,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),53.47,3644.78,Yes
CUST-0907,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,20.72,986.7,No
CUST-0908,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),73.32,1132.87,No
CUST-0909,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),39.15,705.01,No
CUST-0910,Female,1,Yes,No,13,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,46.7,594.53,No
CUST-0911,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,No,Credit card (automatic),109.05,1725.44,No
CUST-0912,Male,0,No,Yes,38,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),68.28,2782.76,No
CUST-0913,Male,0,Yes,No,45,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,44.9,1898.45,Yes
CUST-0914,Female,0,Yes,No,6,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),77.85,506.41,Yes
CUST-0915,Female,0,Yes,Yes,35,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Electronic check,38.17,1320.4,No
CUST-0916,Female,1,No,No,14,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,25.44,373.45,Yes
CUST-0917,Female,0,No,No,61,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,20.09,1237.01,Yes
CUST-0918,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,113.15,1614.64,Yes
CUST-0919,Female,0,No,No,54,Yes,Yes,No,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),90.46,5051.99,No
CUST-0920,Female,1,Yes,No,27,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,97.99,2888.03,Yes
CUST-0921,Male,0,Yes,No,13,No,Yes,DSL,No,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,116.09,1590.56,No
CUST-0922,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,111.16,3517.65,No
CUST-0923,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,91.69,3524.05,No
CUST-0924,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.4,4997.87,Yes
CUST-0925,Male,1,No,No,6,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),51.68,282.94,Yes
CUST-0926,Male,1,No,No,69,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),28.4,1776.23,No
CUST-0927,Male,0,Yes,No,58,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.37,4555.66,Yes
CUST-0928,Female,1,Yes,No,49,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,75.63,3950.63,No
CUST-0929,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,113.22,2674.42,No
CUST-0930,Male,1,No,No,34,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,Two year,No,Mailed check,62.26,2288.32,Yes
CUST-0931,Male,0,No,No,26,Yes,No,No,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),87.08,2353.73,No
CUST-0932,Female,0,Yes,No,47,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),75.5,3456.92,Yes
CUST-0933,Male,0,Yes,Yes,5,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),35.68,167.03,Yes
CUST-0934,Male,0,No,No,20,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),77.21,1675.35,No
CUST-0935,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.01,397.81,Yes
CUST-0936,Male,0,No,Yes,70,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),67.39,4757.86,No
CUST-0937,Female,0,No,No,59,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),69.34,3938.88,No
CUST-0938,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.4,2100.95,No
CUST-0939,Female,0,Yes,No,18,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,64.35,1192.08,No
CUST-0940,Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,78.57,297.39,Yes
CUST-0941,Female,1,Yes,Yes,17,No,No,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,66.94,1232.74,Yes
CUST-0942,Male,0,No,No,14,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),66.87,918.59,No
CUST-0943,Female,0,No,Yes,13,Yes,No,No,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,25.75,346.63,Yes
CUST-0944,Male,0,No,No,7,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),37.08,271.38,No
CUST-0945,Male,1,Yes,No,44,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.1,2285.06,No
CUST-0946,Male,0,No,Yes,15,Yes,No,No,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),59.93,971.48,No
CUST-0947,Male,0,Yes,No,19,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),77.39,1391.34,No
CUST-0948,Female,0,Yes,No,63,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),104.33,6028.63,No
CUST-0949,Female,1,Yes,No,35,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,33.92,1081.65,No
CUST-0950,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,19.51,734.45,No
CUST-0951,Male,0,Yes,No,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,62.92,1308.64,Yes
CUST-0952,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,61.21,1175.85,Yes
CUST-0953,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),73.19,,No
CUST-0954,Female,0,Yes,No,32,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),101.32,2923.8,Yes
CUST-0955,Male,0,No,No,48,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,98.24,4421.87,No
CUST-0956,Male,1,No,No,44,Yes,No phone service,No,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),28.0,1278.64,Yes
CUST-0957,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),111.4,2441.47,Yes
CUST-0958,Male,0,Yes,No,61,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),29.04,1760.28,No
CUST-0959,Female,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),81.46,1429.85,Yes
CUST-0960,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,85.24,6373.96,No
CUST-0961,Male,0,Yes,Yes,50,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,No internet service,One year,No,Electronic check,85.99,,No
CUST-0962,Male,0,No,No,65,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Electronic check,44.54,2970.54,No
CUST-0963,Female,0,Yes,No,32,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),51.03,1645.89,No
CUST-0964,Male,0,Yes,No,36,No,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,72.87,2388.43,No
CUST-0965,Male,1,No,No,13,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No,One year,No,Electronic check,37.96,517.44,Yes
CUST-0966,Male,0,No,No,70,Yes,No,No,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),20.03,1310.22,No
CUST-0967,Male,1,Yes,No,58,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,74.21,3901.14,Yes
CUST-0968,Female,0,No,No,14,No,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),64.53,894.6,Yes
CUST-0969,Female,1,No,No,37,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,83.67,3322.18,No
CUST-0970,Male,0,No,No,68,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),32.67,2066.42,Yes
CUST-0971,Female,0,No,No,40,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,102.09,3685.74,No
CUST-0972,Male,0,No,Yes,59,Yes,No,No,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.62,1774.45,No
CUST-0973,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),107.13,1667.34,No
CUST-0974,Male,0,Yes,No,62,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,62.95,3965.48,No
CUST-0975,Female,0,No,No,4,No,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,72.98,,Yes
CUST-0976,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No,No,No internet service,No,No,Month-to-month,No,Mailed check,107.66,5137.29,No
CUST-0977,Female,0,Yes,No,28,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),47.99,1411.79,No
CUST-0978,Female,0,No,Yes,66,No,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,36.18,2481.42,No
CUST-0979,Female,0,Yes,No,31,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),62.58,1935.12,Yes
CUST-0980,Female,0,No,No,3,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),42.44,123.89,No
CUST-0981,Female,0,No,No,8,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),70.78,552.15,Yes
CUST-0982,Female,0,Yes,Yes,24,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),45.53,1093.39,Yes
CUST-0983,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,104.45,1434.3,Yes
CUST-0984,Male,0,No,No,43,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),78.73,3508.83,No
CUST-0985,Female,0,No,No,31,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,18.02,542.03,No
CUST-0986,Female,0,No,No,45,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),98.55,4190.62,No
CUST-0987,Female,0,No,Yes,66,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,51.02,3218.03,No
CUST-0988,Female,0,Yes,No,8,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),50.02,374.57,No
CUST-0989,Female,0,Yes,No,71,Yes,No phone service,DSL,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,56.31,4319.1,No
CUST-0990,Female,0,No,No,57,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),81.03,4312.99,No
CUST-0991,Female,0,No,Yes,30,Yes,No phone service,No,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,62.21,2009.23,No
CUST-0992,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.86,1476.51,Yes
CUST-0993,Female,0,No,No,69,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,32.68,2420.63,Yes
CUST-0994,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),115.02,4462.51,No
CUST-0995,Female,0,No,Yes,60,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,No,Mailed check,90.96,5924.37,No
CUST-0996,Male,0,No,No,43,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,43.02,1743.12,Yes
CUST-0997,Male,0,No,Yes,45,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),90.42,4113.41,Yes
CUST-0998,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,75.5,1606.55,No
CUST-0999,Female,0,No,Yes,69,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.92,1974.42,No
CUST-1000,Male,1,No,No,6,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,35.82,217.92,No
CUST-0975,Female,0,No,No,4,No,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,72.98,,Yes
CUST-0613,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),104.52,1062.83,Yes
CUST-0213,Male,0,No,Yes,23,Yes,No phone service,No,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.8,1824.29,No
CUST-0682,Male,0,No,No,59,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,71.11,4226.77,No
CUST-0521,Female,0,Yes,No,44,Yes,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,106.57,4709.82,No
